customerID,TotalCharges,MonthlyCharges,tenure,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_DSL,InternetService_Fiber optic,InternetService_No,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,PhoneService_No,PhoneService_Yes,Churn
4626-OZDTJ,3950.85,78.65,51,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
5510-BOIUJ,19.25,19.25,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
7892-QVYKW,1868.4,85.6,23,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
2987-BJXIK,5991.05,84.7,70,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
3995-WFCSM,111.4,60.85,2,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
2984-AFWNC,293.15,95.4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
5108-ADXWO,791.75,73.5,11,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
9253-VIFJQ,4309.55,67.05,65,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
4652-ODEVH,1088.25,24.45,45,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
7739-LAXOG,2954.5,91.05,32,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1
8496-EJAUI,1424.5,73.85,19,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
7639-LIAYI,4217.8,79.75,52,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
6807-SIWJI,3887.25,104.85,38,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
9150-HEPMB,3019.7,52.7,56,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
7551-DACSP,324.25,55.3,6,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
5312-TSZVC,270.6,19.65,15,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
5296-PSYVW,1750.7,24.55,72,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
3511-APPBJ,2292.75,99.95,23,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
4238-JSSWH,3452.55,102.05,35,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
1194-HVAIF,2462.55,95.0,27,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
5930-GBIWP,5553.25,81.5,69,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
9139-TWBAS,1190.5,47.85,26,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
5049-MUBWG,1908.35,75.0,26,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2642-DTVCO,746.5,85.05,9,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
9661-JALZV,1519.0,24.7,58,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0
1965-AKTSX,1101.85,78.95,14,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
3926-CUQZX,45.1,45.1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1
0607-MVMGC,3600.65,78.75,45,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
5949-EBSQK,229.55,61.45,4,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1
0263-FJTQO,3486.65,70.5,50,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
5186-PEIZU,617.65,19.25,35,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
0197-PNKNK,5848.6,84.45,69,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
0742-MOABM,179.35,50.05,4,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1
5882-CMAZQ,163.55,34.25,5,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
3292-PBZEJ,1183.05,111.4,11,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
9833-TGFHX,4016.75,97.1,42,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
4441-NIHPT,940.35,74.3,13,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
2990-IAJSV,6632.75,92.0,72,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1062-LHZOD,69.9,69.9,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1
9722-UJOJR,1974.8,70.75,29,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
1383-EZRWL,164.85,20.05,7,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
0136-IFMYD,7634.25,109.95,69,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
5915-ANOEI,5536.5,79.15,70,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
0174-QRVVY,1847.55,25.35,71,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
1689-MRZQR,2564.3,78.3,34,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1
3900-AQPHZ,19.9,19.9,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
8785-EPNCG,245.2,23.15,11,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1
0139-IVFJG,190.5,90.35,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
9938-ZREHM,2658.4,72.1,37,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
5789-LDFXO,592.65,24.6,24,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
3082-WQRVY,228.65,19.65,14,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
4106-HADHQ,3182.95,80.0,39,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1
9297-EONCV,6697.2,91.35,72,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6114-TCFID,1082.75,39.5,29,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
6103-BOCOU,2193.0,80.7,26,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
1768-ZAIFU,25.2,25.2,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1
1154-HYWWO,2708.2,70.6,38,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
2027-OAQQC,2076.2,49.05,43,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1
6410-LEFEN,416.45,45.15,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1
4154-AQUGT,1169.35,89.05,13,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1
4808-YNLEU,2215.45,62.15,35,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0
9114-AAFQH,3094.65,65.65,48,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
4238-HFHSN,4904.85,82.15,61,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
8883-GRDWQ,1055.9,54.0,20,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
2123-AGEEN,609.65,84.35,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
0318-QUUOB,80.55,80.55,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
3279-DYZQM,1378.45,19.45,71,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
3683-QKIUE,288.05,50.8,6,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1
2034-GDRCN,168.2,90.4,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
9025-ZRPVR,185.6,18.95,9,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1
9281-PKKZE,2007.85,43.95,46,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0
5170-PTRKA,1782.0,35.8,49,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0
6620-HVDUJ,1440.75,60.45,24,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
4821-WQOYN,1326.25,20.1,72,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0
0923-PNFUB,247.25,83.75,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1
8937-RDTHP,84.6,84.6,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1
0320-DWVTU,5424.25,99.5,53,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
4328-VUFWD,2209.15,59.3,39,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
5844-QVTAT,1955.4,58.45,33,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
0733-VUNUW,1400.55,55.65,24,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1
1589-AGTLK,141.5,45.35,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
2382-BCKQJ,6413.65,100.15,62,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
4827-LTQRJ,7210.85,110.6,66,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
5461-QKNTN,3953.15,94.3,43,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
1661-CZBAU,3629.2,70.95,48,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0
4962-CHQPW,535.05,19.85,29,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
4549-ZDQYY,3042.25,57.95,52,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
2040-LDIWQ,5324.5,84.2,65,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
0193-ESZXP,6205.5,105.5,58,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1
6022-UGGSO,2276.95,74.4,32,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
5028-GZLDO,140.7,70.7,2,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
0743-HRVFF,2898.95,56.15,51,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0
3973-SKMLN,1355.1,19.9,71,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0
9189-JWSHV,2264.05,93.55,24,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
6393-WRYZE,3207.55,97.65,34,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
7878-JGDKK,220.75,44.55,4,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
8148-NLEGT,1014.25,22.95,42,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
0732-OCQOC,1270.25,25.05,52,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0
2452-SNHFZ,3545.1,75.45,47,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
8544-GOQSH,1112.3,80.05,14,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
2659-VXMWZ,7482.1,111.3,67,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
9481-SFCQY,824.85,59.8,14,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
6583-QGCSI,4367.35,88.05,50,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
5980-NOPLP,4364.1,96.1,44,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
3391-JSQEW,2058.5,50.15,40,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
4026-SKKHW,152.3,50.25,3,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
4636-TVXVG,1244.8,19.95,62,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
4646-QZXTF,580.1,81.25,7,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2001-MCUUW,4903.2,108.65,46,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
2806-MLNTI,5376.4,105.1,52,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
1792-UXAFY,1496.9,89.15,17,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
9450-TRJUU,2848.45,83.15,35,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
5073-WXOYN,3027.4,50.8,60,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1
6765-MBQNU,684.05,26.0,26,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
5846-QFDFI,2888.7,88.6,33,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
6242-FEGFD,6424.25,96.6,66,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
5334-JLAXU,5475.9,94.1,60,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
5453-YBTWV,6994.8,101.1,70,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
4654-DLAMQ,6430.9,97.0,64,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0301-KOBTQ,614.45,20.05,32,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0
2080-SRCDE,25.4,25.4,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
8942-DBMHZ,255.35,20.45,12,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
9061-TIHDA,1233.65,95.25,13,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
4719-UMSIY,100.9,19.65,6,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
0746-JTRFU,56.35,25.05,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1
2321-OMBXY,3058.65,80.3,38,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1
0388-EOPEX,139.4,74.4,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
3956-CJUST,1643.55,75.4,23,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0
9102-IAYHT,1451.6,85.45,17,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
1293-HHSHJ,741.0,21.1,35,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
2108-XWMPY,106.85,35.45,3,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
4304-TSPVK,7843.55,114.9,68,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
8592-PLTMQ,1642.75,24.7,64,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
7501-IWUNG,4616.05,73.8,61,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3373-DIUUN,711.9,21.25,30,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
5193-QLVZB,6536.5,104.75,63,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
2316-ESMLS,444.75,33.15,12,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
3800-LYTRK,795.15,55.7,14,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
1680-VDCWW,202.25,19.8,12,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
8305-VHZBZ,20.2,20.2,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1
9944-HKVVB,307.4,95.1,3,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
7973-DZRKH,5930.05,90.95,66,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
1670-SVOWZ,1208.35,89.65,14,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1
4905-JEFDW,470.6,41.6,11,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1
6728-DKUCO,7303.05,104.15,72,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
0674-DGMAQ,2970.8,93.5,32,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
8623-TMRBY,4146.05,84.2,51,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
2812-SFXMJ,20.05,20.05,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
3584-WKTTW,5720.35,111.55,51,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
7740-BTPUX,6292.7,113.6,55,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
5442-BXVND,838.5,24.25,33,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
9359-JANWS,3857.1,58.9,65,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
2181-UAESM,119.5,53.45,2,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
0178-SZBHO,4017.45,87.2,47,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
3812-LRZIR,761.95,24.5,27,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
9348-YVOMK,176.2,44.8,4,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
6582-OIVSP,45.3,45.3,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
3566-HJGPK,45.55,45.55,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
0587-DMGBH,365.55,49.85,8,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
3133-PZNSR,6991.6,97.75,72,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
8672-OAUPW,2356.75,47.85,51,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
9851-KIELU,1043.3,110.1,10,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
4378-BZYFP,365.8,20.5,17,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0
8699-ASUFO,527.9,74.4,7,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1
5687-DKDTV,77.5,20.35,4,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
3717-FDJFU,106.9,20.45,5,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
6461-PPAXN,1916.0,54.95,35,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0
3137-NYQQI,1175.6,64.8,17,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
5569-KGJHX,754.65,85.35,9,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1
6651-RLGGM,1688.9,26.3,67,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
3166-PNEOF,5175.3,86.45,61,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
6946-LMSQS,2177.45,89.05,25,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
2883-ILGWO,5913.95,104.9,57,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
0187-WZNAB,1972.35,74.4,27,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
9330-DHBFL,1533.8,66.25,23,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
2640-PMGFL,2180.55,79.5,27,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
7361-YPXFS,1867.6,64.45,28,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
5512-IDZEI,1174.8,24.9,46,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
9158-VCTQB,4594.95,113.6,41,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1
0455-ENTCR,5538.35,85.25,66,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
0415-MOSGF,44.4,44.4,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1
7061-OVMIM,608.5,19.55,30,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
6563-VRERX,690.25,20.6,33,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
5156-UMKOW,90.05,29.65,3,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
6960-HVYXR,76.0,76.0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
2259-OUUSZ,249.55,35.5,7,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0
2645-QTLMB,669.0,94.25,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
4759-TRPLW,70.4,70.4,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
9504-DSHWM,1191.2,59.2,20,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
6718-BDGHG,2908.2,64.85,43,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0
2737-YNGYW,184.1,80.55,2,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1
5685-IIXLY,404.2,83.6,5,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
5382-TEMLV,2298.55,50.9,45,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0
2984-TBYKU,7732.65,104.9,72,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
6674-KVJHG,245.15,25.2,11,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
0730-KOAVE,2679.7,94.3,30,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0233-FTHAV,4765.0,79.2,60,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0
7858-GTZSP,1066.9,86.55,12,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
1862-SKORY,1637.4,39.3,40,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1
3199-NPKCN,7511.65,111.25,67,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
8390-FESFV,5193.2,84.5,62,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
0722-TROQR,321.75,74.9,4,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
7301-ABVAD,6350.5,86.6,72,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3657-COGMW,5839.3,108.1,52,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
6625-FLENO,1185.95,20.75,58,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
9522-BNTHX,1765.95,56.25,34,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0
2790-XUYMV,6028.95,85.45,71,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
2538-OIMXF,24.7,24.7,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
1867-TJHTS,4526.85,79.8,58,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0
4832-VRBMR,6792.45,103.15,65,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
8473-VUVJN,73.65,73.65,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
6461-SZMCV,6365.35,87.95,71,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
0774-IFUVM,723.35,65.15,11,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0
1342-JPNKI,834.1,86.05,10,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1
5312-UXESG,3990.6,98.05,41,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
0236-HFWSV,1444.65,93.35,15,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
9508-ILZDG,3190.25,96.35,34,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
2239-CGBUZ,3145.15,60.5,51,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0
2799-ARNLO,341.6,69.35,5,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
9277-JOOMO,86.35,24.6,3,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
8401-EMUWF,3058.3,69.4,42,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0
3272-VUHPV,401.5,56.3,8,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
9350-ZXYJC,116.95,25.3,4,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0
8100-HZZLJ,2737.05,63.95,43,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
8722-NGNBH,223.45,40.0,5,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
8444-WRIDW,5224.35,80.45,66,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
2057-BOYKM,6827.5,96.6,72,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0
6959-UWKHF,42.9,42.9,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
0952-KMEEH,1230.25,98.15,13,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1
5707-ORNDZ,494.05,54.55,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1
9680-NIAUV,8129.3,109.7,72,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
8640-SDGKB,299.7,74.4,4,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1
7422-WNBTY,3092.0,93.35,33,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
2251-PYLPB,5810.9,79.55,72,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
5524-KHNJP,2453.3,74.75,33,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
2219-MVUSO,438.4,45.15,8,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
2603-HVKCG,3143.65,101.4,31,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
9419-IPPBE,4554.85,90.15,51,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
